,,,"Peel, Regional municipality [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Income of households in 2015","      Median total income of two-or-more-person households in 2015 ($)",,   96263,,,...,,...,   90967,,,...,,...
"Income of households in 2015","      Median after-tax income of two-or-more-person households in 2015 ($)",,   84394,,,...,,...,   79528,,,...,,...
"Income of households in 2015","Total - Income statistics in 2015 for private households by household size - 25% sample data",35,  430180,,,...,,..., 5169175,,,...,,...
"Income of households in 2015","  Average total income of households in 2015 ($)",,  104466,,,...,,...,   97856,,,...,,...
"Income of households in 2015","  Average after-tax income of households in 2015 ($)",,   87371,,,...,,...,   80322,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for one-person private households - 25% sample data",,   68315,,,...,,..., 1341115,,,...,,...
"Income of households in 2015","      Average total income of one-person households in 2015 ($)",,   51872,,,...,,...,   49571,,,...,,...
"Income of households in 2015","      Average after-tax income of one-person households in 2015 ($)",,   42786,,,...,,...,   40830,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for two-or-more-person private households - 25% sample data",,  361870,,,...,,..., 3828060,,,...,,...
"Income of households in 2015","      Average total income of two-or-more-person households in 2015 ($)",,  114394,,,...,,...,  114773,,,...,,...
"Income of households in 2015","      Average after-tax income of two-or-more-person households in 2015 ($)",,   95788,,,...,,...,   94157,,,...,,...
"Income of households in 2015","Total - Household total income groups in 2015 for private households - 100% data",36,  430180,,,...,,..., 5169175,,,...,,...
"Income of households in 2015","  Under $5;000",,    6140,,,...,,...,   86720,,,...,,...
"Income of households in 2015","  $5;000 to $9;999",,    3850,,,...,,...,   70245,,,...,,...
"Income of households in 2015","  $10;000 to $14;999",,    6350,,,...,,...,  134395,,,...,,...
"Income of households in 2015","  $15;000 to $19;999",,    9770,,,...,,...,  185245,,,...,,...
"Income of households in 2015","  $20;000 to $24;999",,   11210,,,...,,...,  200770,,,...,,...
"Income of households in 2015","  $25;000 to $29;999",,   11850,,,...,,...,  189450,,,...,,...
"Income of households in 2015","  $30;000 to $34;999",,   13180,,,...,,...,  202580,,,...,,...
"Income of households in 2015","  $35;000 to $39;999",,   14250,,,...,,...,  207180,,,...,,...
"Income of households in 2015","  $40;000 to $44;999",,   14885,,,...,,...,  206605,,,...,,...
"Income of households in 2015","  $45;000 to $49;999",,   15340,,,...,,...,  202015,,,...,,...
"Income of households in 2015","  $50;000 to $59;999",,   31075,,,...,,...,  388820,,,...,,...
"Income of households in 2015","  $60;000 to $69;999",,   30355,,,...,,...,  363580,,,...,,...
"Income of households in 2015","  $70;000 to $79;999",,   29245,,,...,,...,  335770,,,...,,...
"Income of households in 2015","  $80;000 to $89;999",,   28190,,,...,,...,  309105,,,...,,...
"Income of households in 2015","  $90;000 to $99;999",,   26490,,,...,,...,  282740,,,...,,...
"Income of households in 2015","  $100;000 and over",,  178000,,,...,,..., 1803955,,,...,,...
"Income of households in 2015","    $100;000 to $124;999",,   55095,,,...,,...,  560090,,,...,,...
"Income of households in 2015","    $125;000 to $149;999",,   40635,,,...,,...,  394570,,,...,,...
"Income of households in 2015","    $150;000 to $199;999",,   46050,,,...,,...,  449885,,,...,,...
"Income of households in 2015","    $200;000 and over",,   36215,,,...,,...,  399410,,,...,,...
"Income of households in 2015","Total - Household after-tax income groups in 2015 for private households - 100% data",32,  430180,,,...,,..., 5169175,,,...,,...
"Income of households in 2015","  Under $5;000",,    6470,,,...,,...,   92220,,,...,,...
"Income of households in 2015","  $5;000 to $9;999",,    3925,,,...,,...,   71480,,,...,,...
"Income of households in 2015","  $10;000 to $14;999",,    6480,,,...,,...,  136550,,,...,,...
"Income of households in 2015","  $15;000 to $19;999",,   10150,,,...,,...,  192920,,,...,,...
"Income of households in 2015","  $20;000 to $24;999",,   12270,,,...,,...,  222605,,,...,,...
"Income of households in 2015","  $25;000 to $29;999",,   13145,,,...,,...,  211440,,,...,,...
"Income of households in 2015","  $30;000 to $34;999",,   14935,,,...,,...,  232755,,,...,,...
"Income of households in 2015","  $35;000 to $39;999",,   16795,,,...,,...,  244335,,,...,,...
"Income of households in 2015","  $40;000 to $44;999",,   18360,,,...,,...,  247645,,,...,,...
"Income of households in 2015","  $45;000 to $49;999",,   18795,,,...,,...,  241965,,,...,,...
"Income of households in 2015","  $50;000 to $59;999",,   37755,,,...,,...,  463170,,,...,,...
"Income of households in 2015","  $60;000 to $69;999",,   36015,,,...,,...,  422695,,,...,,...
"Income of households in 2015","  $70;000 to $79;999",,   35075,,,...,,...,  388720,,,...,,...
"Income of households in 2015","  $80;000 to $89;999",,   32115,,,...,,...,  342330,,,...,,...
"Income of households in 2015","  $90;000 to $99;999",,   28845,,,...,,...,  290720,,,...,,...
"Income of households in 2015","  $100;000 and over",,  139040,,,...,,..., 1367630,,,...,,...
"Income of households in 2015","    $100;000 to $124;999",,   55425,,,...,,...,  539915,,,...,,...
"Income of households in 2015","    $125;000 to $149;999",,   35210,,,...,,...,  334420,,,...,,...
"Income of households in 2015","    $150;000 and over",,   48410,,,...,,...,  493295,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for economic families in private households - 100% data",37,  356435,,,...,,..., 3689580,,,...,,...
"Income of economic families in 2015","  Median total income of economic families in 2015 ($)",,   94869,,,...,,...,   91089,,,...,,...
"Income of economic families in 2015","  Median after-tax income of economic families in 2015 ($)",,   83175,,,...,,...,   79531,,,...,,...
"Income of economic families in 2015","  Average family size of economic families",,      3.6,,,...,,...,      3.1,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 100% data",,   75975,,,...,,..., 1280890,,,...,,...
"Income of economic families in 2015","  Median total income of couple economic families without children or other relatives in 2015 ($)",,   81464,,,...,,...,   81459,,,...,,...
"Income of economic families in 2015","  Median after-tax income of couple economic families without children or other relatives in 2015 ($)",,   70996,,,...,,...,   71237,,,...,,...
"Income of economic families in 2015","  Average family size of couple economic families without children or other relatives",,      2.0,,,...,,...,      2.0,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for couple economic families with children in private households - 100% data",,  214125,,,...,,..., 1716115,,,...,,...
"Income of economic families in 2015","  Median total income of couple economic families with children in 2015 ($)",,  109391,,,...,,...,  115381,,,...,,...
"Income of economic families in 2015","  Median after-tax income of couple economic families with children in 2015 ($)",,   95547,,,...,,...,   99205,,,...,,...
"Income of economic families in 2015","  Average family size of couple economic families with children",,      4.3,,,...,,...,      4.1,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for lone-parent economic families in private households - 100% data",,   54710,,,...,,...,  584180,,,...,,...
"Income of economic families in 2015","  Median total income of lone-parent economic families in 2015 ($)",,   62604,,,...,,...,   54363,,,...,,...
"Income of economic families in 2015","  Median after-tax income of lone-parent economic families in 2015 ($)",,   56949,,,...,,...,   50317,,,...,,...
"Income of economic families in 2015","  Average family size of lone-parent economic families",,      2.9,,,...,,...,      2.7,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for economic families in private households - 25% sample data",38,  356135,,,...,,..., 3689080,,,...,,...
"Income of economic families in 2015","  Average total income of economic families in 2015 ($)",,  113319,,,...,,...,  115328,,,...,,...
"Income of economic families in 2015","  Average after-tax income of economic families in 2015 ($)",,   94798,,,...,,...,   94410,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 25% sample data",,   75955,,,...,,..., 1280580,,,...,,...
"Income of economic families in 2015","  Average total income of couple economic families without children or other relatives in 2015 ($)",,  101227,,,...,,...,  104425,,,...,,...
"Income of economic families in 2015","  Average after-tax income of couple economic families without children or other relatives in 2015 ($)",,   82650,,,...,,...,   84952,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for couple economic families with children in private households - 25% sample data",,  214065,,,...,,..., 1717295,,,...,,...
"Income of economic families in 2015","  Average total income of couple economic families with children in 2015 ($)",,  127895,,,...,,...,  140590,,,...,,...
