,,,"Middlesex, County [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Knowledge of languages","          Ojibway",,     150,,      50,,     100,,   16220,,    7600,,    8630,
"Knowledge of languages","          Oji-Cree",,      10,,       0,,      10,,    7515,,    3585,,    3935,
"Knowledge of languages","          Ottawa (Odawa)",,       0,,       0,,       0,,     200,,     105,,     100,
"Knowledge of languages","        Algonquian languages; n.i.e.",,      15,,      10,,      10,,      85,,      40,,      50,
"Knowledge of languages","      Athabaskan languages",,      10,,       0,,      10,,      85,,      25,,      65,
"Knowledge of languages","        Northern Athabaskan languages",,      10,,       0,,      10,,      80,,      25,,      55,
"Knowledge of languages","          Babine (Wetsuwet'en)",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","          Beaver",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Carrier",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Chilcotin",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Dene",,       0,,       0,,       0,,      45,,      20,,      30,
"Knowledge of languages","          Dogrib (Tlicho)",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Gwich'in",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Sarsi (Sarcee)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Sekani",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Slavey-Hare languages",,      10,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","            North Slavey (Hare)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            South Slavey",,       0,,       0,,       0,,       0,,       0,,      10,
"Knowledge of languages","            Slavey; n.o.s.",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Tahltan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            Kaska (Nahani)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            Tahltan",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Tutchone languages",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","            Northern Tutchone",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            Southern Tutchone",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Athabaskan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Haida",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Inuit languages",,       0,,       0,,       0,,     840,,     320,,     525,
"Knowledge of languages","        Inuinnaqtun (Inuvialuktun)",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","        Inuktitut",,       0,,       0,,       0,,     730,,     285,,     445,
"Knowledge of languages","        Inuit languages; n.i.e.",,       0,,       0,,       0,,     105,,      35,,      70,
"Knowledge of languages","      Iroquoian languages",,     140,,      45,,      95,,    1940,,     810,,    1125,
"Knowledge of languages","        Cayuga",,      10,,       0,,      10,,     120,,      35,,      85,
"Knowledge of languages","        Mohawk",,      10,,       0,,      10,,    1625,,     710,,     915,
"Knowledge of languages","        Oneida",,     115,,      35,,      75,,     180,,      55,,     125,
"Knowledge of languages","        Iroquoian languages; n.i.e.",,      15,,       0,,      10,,      50,,      25,,      25,
"Knowledge of languages","      Kutenai",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Michif",,       0,,       0,,      10,,     180,,      65,,     110,
"Knowledge of languages","      Salish languages",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","        Comox",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Halkomelem",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Lillooet",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Okanagan",,       0,,       0,,       0,,       0,,      10,,       0,
"Knowledge of languages","        Shuswap (Secwepemctsin)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Squamish",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Straits",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Thompson (Ntlakapamux)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Salish languages; n.i.e.",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","      Siouan languages",,       0,,       0,,       0,,      40,,      10,,      30,
"Knowledge of languages","        Dakota",,       0,,       0,,       0,,      20,,      10,,      10,
"Knowledge of languages","        Stoney",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Siouan languages; n.i.e.",,       0,,       0,,       0,,      20,,       0,,      15,
"Knowledge of languages","      Tlingit",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Tsimshian languages",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","        Gitxsan (Gitksan)",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","        Nisga'a",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Tsimshian",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","      Wakashan languages",,       0,,       0,,       0,,      10,,      10,,       0,
"Knowledge of languages","        Haisla",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Heiltsuk",,       0,,       0,,       0,,       0,,       0,,      10,
"Knowledge of languages","        Kwakiutl (Kwak'wala)",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","        Nuu-chah-nulth (Nootka)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Wakashan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Aboriginal languages; n.o.s.",,      10,,       0,,       0,,     210,,     100,,     110,
"Knowledge of languages","    Non-Aboriginal languages",,  104345,,   50380,,   53970,, 4397690,, 2099820,, 2297865,
"Knowledge of languages","      Afro-Asiatic languages",,   16955,,    8735,,    8220,,  362645,,  183050,,  179595,
"Knowledge of languages","        Berber languages",,      15,,      10,,      10,,     925,,     505,,     415,
"Knowledge of languages","          Kabyle",,      10,,       0,,      10,,     530,,     280,,     255,
"Knowledge of languages","          Berber languages; n.i.e.",,      10,,       0,,       0,,     390,,     225,,     165,
"Knowledge of languages","        Cushitic languages",,     420,,     185,,     235,,   34160,,   15155,,   19000,
"Knowledge of languages","          Bilen",,       0,,       0,,       0,,     355,,     200,,     160,
"Knowledge of languages","          Oromo",,      15,,      10,,      10,,    2075,,     905,,    1175,
"Knowledge of languages","          Somali",,     395,,     170,,     230,,   31535,,   13925,,   17610,
"Knowledge of languages","          Cushitic languages; n.i.e.",,       0,,       0,,       0,,     370,,     170,,     205,
"Knowledge of languages","        Semitic languages",,   16515,,    8540,,    7970,,  330315,,  168750,,  161570,
"Knowledge of languages","          Amharic",,     410,,     215,,     200,,   16010,,    7565,,    8445,
"Knowledge of languages","          Arabic",,   14450,,    7490,,    6965,,  246015,,  127015,,  119000,
"Knowledge of languages","          Assyrian Neo-Aramaic",,    1360,,     680,,     680,,   17825,,    8775,,    9050,
"Knowledge of languages","          Chaldean Neo-Aramaic",,     250,,     135,,     120,,    6185,,    3045,,    3140,
"Knowledge of languages","          Harari",,       0,,       0,,       0,,    1310,,     660,,     645,
"Knowledge of languages","          Hebrew",,     335,,     185,,     150,,   43255,,   22165,,   21090,
"Knowledge of languages","          Maltese",,     260,,     130,,     130,,    7020,,    3455,,    3570,
"Knowledge of languages","          Tigrigna",,     415,,     200,,     210,,    9385,,    4320,,    5065,
"Knowledge of languages","          Semitic languages; n.i.e.",,      95,,      60,,      40,,    1985,,    1010,,     975,
"Knowledge of languages","        Afro-Asiatic languages; n.i.e.",,      50,,      25,,      20,,    1125,,     535,,     590,
"Knowledge of languages","      Austro-Asiatic languages",,    3395,,    1565,,    1835,,   99830,,   46210,,   53620,
"Knowledge of languages","        Khmer (Cambodian)",,    1155,,     570,,     585,,   10045,,    4490,,    5550,
"Knowledge of languages","        Vietnamese",,    2255,,    1010,,    1245,,   90265,,   41965,,   48300,
"Knowledge of languages","        Austro-Asiatic languages; n.i.e.",,       0,,       0,,       0,,      60,,      10,,      50,
"Knowledge of languages","      Austronesian languages",,    2600,,    1010,,    1595,,  249435,,   98295,,  151150,
"Knowledge of languages","        Bikol",,      25,,      10,,      15,,     755,,     340,,     425,
"Knowledge of languages","        Cebuano",,     130,,      35,,      95,,    9475,,    3650,,    5830,
"Knowledge of languages","        Fijian",,       0,,       0,,       0,,     110,,      40,,      65,
"Knowledge of languages","        Hiligaynon",,      35,,      15,,      25,,    3110,,    1205,,    1910,
"Knowledge of languages","        Ilocano",,     235,,      90,,     140,,   15235,,    5940,,    9295,
"Knowledge of languages","        Malagasy",,      10,,      10,,       0,,     215,,     115,,     100,
"Knowledge of languages","        Malay",,     190,,      90,,      95,,    9780,,    4500,,    5280,
"Knowledge of languages","        Pampangan (Kapampangan; Pampango)",,      10,,       0,,      10,,    1935,,     855,,    1080,
"Knowledge of languages","        Pangasinan",,       0,,       0,,       0,,     565,,     245,,     320,
"Knowledge of languages","        Tagalog (Pilipino; Filipino)",,    2285,,     860,,    1425,,  232935,,   91110,,  141820,
"Knowledge of languages","        Waray-Waray",,       0,,       0,,       0,,     410,,     125,,     285,
